clean_comment,BATTERY_Negative,BATTERY_Neutral,BATTERY_Positive,CAMERA_Negative,CAMERA_Neutral,CAMERA_Positive,DESIGN_Negative,DESIGN_Neutral,DESIGN_Positive,FEATURES_Negative,FEATURES_Neutral,FEATURES_Positive,GENERAL_Negative,GENERAL_Neutral,GENERAL_Positive,PERFORMANCE_Negative,PERFORMANCE_Neutral,PERFORMANCE_Positive,PRICE_Negative,PRICE_Neutral,PRICE_Positive,SCREEN_Negative,SCREEN_Neutral,SCREEN_Positive,SER&ACC_Negative,SER&ACC_Neutral,SER&ACC_Positive,STORAGE_Negative,STORAGE_Neutral,STORAGE_Positive
xài đc 2 tuần thấy mọi thứ điều ok game mượn bắt wf mạnh nói chug ở giá tiền này ok,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mua máy ngay khi vừa ra mua để tặng người iu và kết_quả mua phải máy rất tệ_camera tự_nhiên không quay video đk một_số ứng_dụng của camera bị phế không sử_dụng được,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy đẹp giá tốt camera chụp đẹp thích nhất camera hỗ_trợ mình rất nhiều thứ đanh giá 5 sao trong pk giá mua dc km nên rất hài_lòng,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
hiện máy của mình hiện_tại ko nghe dc_loa trong phải bật loa ngoài mới đàm_thoại đc_mong hướng_dẫn sử_lí,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cam trước chụp cứ vàng_vàng sao đâu á_hình_ảnh nhạt nhìn chán lắm thất_vọng về cam,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nói thật ai nghĩ mua chơi game thì nên dẹp dùng rất chán_hối_hận khi mua sam_sung,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm quá tệ mới mua mà dùng pin nhanh hết cảm_ứng bị đơ_độ sáng màn_hình đang dùng mà cứ tự_nhiên về chạy về mức tối,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
đã sử_dụng máy máy mượt cam_hơi ảo_tí nhưng mình thấy đáng mua trong tầm giá pin trâu cuc_kì,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
hài_lòng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình mới mua hôm_qua 3 g mà giật lag iphone 1 g thôi mà mượt chuyển_mục này sang mục khác thì màn_hình nó chuyển hơi chậm loa quá rè sạc pin quá nóng chỉ hài_lòng cục pin trâu vs_vân tay,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình dùng đt này rồi xin đánh_giá như sau dùng thì tạm ổn chất_lượng camerra chán âm_thanh loa thì cũng chán_chốt lại k nên mua giá tiền này ae nên dùng oppo hoặc ss,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy tốt mượt pin ổn loa lớn camera chụp đẹp có_điều vân_tay lâu_lâu k hiện lên làm phải nhập bằng mật_khẩu mới mở được máy chán quá,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
em dùng chưa được1 tháng và có những đánh_giá sau cái cam màu nó nhạt kh đẹp như quảng_cáo lâu_lâu lại đứng máy tức_ghê nhất là chỉnh_sửa ảnh trên messenger ấy thường kh phản_hồi pin nó cũng kh trâu nữa mọi người ơi khá là buồn vì giá tiền mình bỏ ra kh xứng_đáng bù lại thiết_kế khá đẹp nên mới mua thương_hiệu màn_hình lớn và nhiều tính_năng mới được tích_hợp khá hay loa êm và lớn sạc nhanh,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
xài tốt trải_nghiệm tuyệt_vời và pin trâu sạc cũng nhanh nữa sạc thường là đc rồi ko cần bật sạc nhanh để bền_pin hơn vote 5 sao,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy sd rất tốt_nha em sd được hơn_nữa năm rồi nè_hình chụp bằng cam_thường lun_ý,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tất_cả đều ổn nhưng hiển_thị quảng_cáo nhiều quá chưa được 1 tháng có đổi máy đc ko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin tụt hơi nhanh sony quản_lý pin vẫn là tốt nhất nhiều ứng_dụng rác giao_diện nặng_nề quá không cho gỡ hay tắt ứng_dụng xiaomi ung_dung rác không,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bắt sóng và wifi quá yếu còn lại thì tạm chấp_nhận đuoc camera buổi sáng thì ok còn tối thì thua,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giúp mình vì sao âm_thanh khi mua về bình_thường xài dc hơn 1 tháng thì loa quá nhỏ ko nghe dc gì hết đã tăng âm_lượng hết cỡ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sản_phẩm tốt_lăm nhà mọi người ủng_hộ cho apple trong tương_lai sẽ còn nhiều sản_phẩm tốt hơn để trại_nghiệm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy sài tuy tốt nhưng với mức giá thấp hơn có_thể mua đc máy có độ tốt tương_tự,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cái này k_tải dc messges bjo làm ntn để tải dc messges chứ k dùng hơi khó_chịu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình đang xài cái thứ tư_ba lần đầu là mua về xài nhưng bị lỗi sóng_ảo nhưng mình vẫn thích redmi nên vẫn quyết_định xài cái này hiện_tại cảm_thấy rất tốt có_điều camera trước chưa đẹp lắm máy lỗi nên đồng_ý đổi cái mới nhân_viên vẫn tư_vấn rất nhiệt_tình luôn ủng_hộ tgdd,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
mua đc 1 năm rồi rất hài_lòng với sản_phẩm loa to pin trâu chống nước đúng như quảng_cáo chỉ có_điều dùng lâu máy hơi nóng so với các máy khác,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
màng hình 90 hz mượt_pin đủ dùng nhược_điểm gia_công hơi kém khung viền cầm ọp_ẹp giá còn cao,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
mới mua 5 ngày có chút nhận_xét sau cảm_ứng không nhạy lắm quét vân_tay kém hiệu_quả chơi game ko được mượt và nhất_là pin chắc không tới 5 k chưa đúng lắm,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy tốt chơi game ngon với giá tầm trung_vậy là ngon nhất rồi pin trâu cho anh_em cây game thỏi máy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
cho hỏi sài 4 g sao bị rớt hoài vậy có cách nào khắc_phục không ạ chứ đang chơi game mà bị rớt_mạn hoài cảm_thấy thất_vọng quá,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin khỏe camera tốt update liên_tục cải_thiện hiệu_năng rất mượt_mà đây là chiếc điện_thoại rất tốt trong tầm giá này,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
sản_phẩm dùng rất ok cấu_hình cai màn_hình lớn chụp ảnh đẹp pin lâu thời thượng,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
máy dùng chán lắm nóng bừng_bừng mới mua 1 ngày dùng lúc nóng_ran đổi máy khác được ko nhỉ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mình dùng hơn 1 tháng mình cảm_thấy redmi not 8 4 gb128gb pin 4000 mah ok camera chụp ảnh rất nét đẹp nhiều tính_năng hỗ_trợ quay_phim chuẩn 4 k chụp đêm quay nhanh chậm tùy_chỉnh làm video từ hình_ảnh v v cấu_hình lướt mượt_mà hỗ_trợ chế_độ chơi game nữa chứ loa lớn bắt sóng wifi 3 g 4 g tốt ổn_định màn_hình đẹp full hd 1080 p mic thu_âm tốt hỗ_trợ cổng hồng_ngoại điều kiển tv máy_lạnh v v hoạt_động tốt thiết_kế máy cầm thoải_mái cầm không cấn tay mở khóa khuôn_mặt nhanh mà rất nhạy nói_chung là mức giá dưới 5 triệu vậy là quá ok,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
em mới mua e nó dùng tốt nhân_viên tại điện_máy xanh quy_đạt tư_vấn nhiệt_tình thực_sự pin rất trâu_sạc bình_thường hơi lâu nên mua pin sạc dự_phòng ava sạc nhanh hơn nói_chung là ngon ạ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mua máy ngày 29 3 về sài dc 1 tuần thì bị rỗ hết màn_hình máy_sạc nóng cực_kì ra tgdd_đổi lại máy khác về vẫn bị lỗi đây là lần đầu cx như lần cuối vác mặt đi mua vsmart,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
đang test cơ_bản là ok đv nhu_cầu của mình fb zl youtube pin dùng thoải_mái ngày thứ 2 mới cần sạc,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lúc đầu lên đọc đánh_giá thấy lỗi nhiều quá nên cũng ớn lấy con redmi note 9 s về mở lên thấy màn_hình tối_hù à xong ra lấy a71 luôn mà thấy xài ngon lắm pin ok màn đẹp cảm_ứng mươ_t mà loa trong và ngoài đều ok nên mua nói_chung đừng thấy đánh_giá tiêu_cực mà nản_nha mn,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
máy mua gần 2 tháng lỗi main chính gọi n c không nghe phải đi bảo_hành thay main chính thế_là phải chờ mấy ngày ttbh đưa con máy về sài tạm chơi l q cơm bát_la đứng như tượng ns chung đồ_điện_tử hên xui a_cường tgdd f6 cà_mau rất d_t và nhiệt_tình chúc a lun v v trong c v,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
trời ơi những_ai còn chê_bai này nọ thì đúng là có voi đòi 2 bà trưng ai còn che_bai này nọ thì xin hãy nhìn lại mức giá đi ạ giá là bao_nhiêu chỉ hơn 2 tr mà có đt mới cấu_hình ổn pin trâu con chíp snapdragon 632 là quá tốt rồi nếu so với samsung cùng cấu_hình và cùng chạy con chíp đó thì liệu có mức giá đó k mọi người mà_lại là hàng việt_nam nữa chứ mình rất rất ủng_hộ vsmart,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
máy đẹp mới lấy hôm_nay cầm chắc tay màu trắng nhé về sau đánh_giá thêm,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sp ok camera chụp vân tay ok anh_chị nhân_viên nhiệt_tình sài thời_gian mới biết được,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pin cx trâu sạc nhanh mà 2 tiếng với đầy chơi game lưng liên_quân bậy đồ họa cao vẫn mượt nói_chung đáng đồng_tiền,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
tuyệt_vời máy đeo pin trâu nhưg mấy lâu_lâu hơi lag vì gam 2 g nhưg vs giá này thì ok,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sản phâm tốt trong tầm giá nhân_viên thì không_thể chê vào đâu được nhân_viên rất nhiệt_tình sản_phẩm đánh_giá sau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
rất đẹp_chơi rất mượt nhưng camera còn hơi mờ chơi pupg và lq rất ok rất xứng_đáng vs tầm giá cảm_ơn tgdd,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
đã dùng 1 tuần máy dùng rất mượt_mà ok không có j phải chê quá tuyệt_vời chụp ảnh căng det,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mọi thứ đều ok có_điều cảm_biến vân tay_không được nhanh_nhạy như các máy ip mong ss sẽ fit sớm lỗi này,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bắt sóng wifi 4 g quá tệ_cam trước mờ loa_thoại hơi nhỏ lâu_lâu vẫn bị đơ loa ngoài lúc to lúc nhỏ còn lại mọi thứ tạm ổn,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nói thật là mấy tháng sử_dụng rồi không chê_điểm nào cả quá tuyệt_vời luôn anh_em,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nói_chung là sản_phẩm tốt trên phương_diện chung còn về sạc thì mn ns nóng chứ theo mình ko thấy nóng quá mà chỉ ấm_thui còn về việc bắt_wifi có_thể ko tốt nhưng_mà gần đây tui đã cập_nhật đt lại thì thấy bắt tốt hơn 1 chút sp này hợp_vs những_ai cần sạc nhanh thì là quá tốt rồi nên tui nghĩ nên mua thử về dùng chứ,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
điện_thoại thiết_kế đẹp_mắt dùng hay chơi game rất mượt_pin dùng 1 ngày mới hết lần sau có mua sẽ ủng_hộ các bạn,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mua đc 1 tuần mà thất_vọng quá sạc đầy 100 pin ko xài để 4 h mở lên mất hơn 20 xài mau tuột pin nữa,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phần_mềm của oppo làm chán không chịu đc đổi từ samsung sang oppo thấy về dịch_vụ và phần_mềm chênh_lệch nhau quá camera cũng ít options hơn bên samsung nữa thậm_chí còn ko có darkmode nữa chứ mong nhà phát_triển sớm cập_nhật chứ tình_hình này kéo_dài là tiêu luôn,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
n_phẩm rất tốt mình sẽ giới_thiệu bạn_bè và người_thân mua nhân_viên tư_vấn nhiệt_tình phục_vụ tốt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
đã mua đc khoảng 2 tháng sài rất tốt_pin trâu chơi game mượt và ko_nóng như những lời đồn thời_gian sạc đầy máy là khoảng 2 tiếng_nói chung là rất ok và nhân_viên rất nhiệt_tình,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
cái gì cũng tạm chỉ có_điều bắt wifi quá tệ cách 20 m còn có 1 cọc sóng_wf trong khi đt khác thì full vạch,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giao_diện không đẹp lắm cần thêm nhiều tùy_biến nữa camera thò thụt quá chậm chơi liên_quân tạm ổn hơi bị giật khung_hình khi chơi camrera đẹp tạm ổn ủng_hộ hàng việt_nam,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mua tặng mẹ mà máy lag chậm khó sử_dụng chán_chả buồn nói chắc phải đổi máy khác,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
con này chơi liên_quân cũng ok lắm nhé pin dùng thoải_mái gọi là trâu_bò chơi liên_quân ngang ngửa con gần 9 trieu,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mọi thứ đều ổn màn_hình đẹp game_chiến tốt thiết_kế điện_thoại theo xu_hướng đục lỗ_camera này nọ tuy_nhiên pin 5000 thì theo mình sử_dụng không được trâu lắm,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
máy tuột pin nhanh quá dù là 4000 h máy mượt xem youtobe hình_ảnh k dc nét nó mờ mờ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
chụp ảnh cứ bị ám_vàng nghiêm_trọng ko biết làm s khắc_phục được nhất là camera trước,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
điện_thoại về cấu_hình thì mạnh khỏi bàn chơi game liên_quân max setting_giật cũng khó còn về phần wifi thì tệ_hại kém lắm,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pin trâu chơi game ko bị lag mượt_camera sáng cảm_biến vân tay nhạy quá tốt 5 sao,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bqt cho mk hỏi là mk mua con xiaomi redmi note 8 pro đc 5 thánh và giờ mk muốn đổi các con máy này lấy con note 9 s này liệu có đc_ko và có_giá bao_nhiêu ạ mong bqt cho mk biết ạ_liệu có đổi máy đc ko ạ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua 2 ngày về dùng pin tụt còn không bằng đt cũ lên hỏi đổi thì đòi gửi đi 20 ngày mới có kết_quả không làm gì vứt đấy pin từ 58 xuống 38 vẫn bt mua hàng thì dễ trả hàng thì khó quá mệt_mỏi nên tìm nơi uy_tín khác để mua hàng có_khi còn đảm_bảo hơn,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy mới mua mà lỗi nhiều quá sài lúc đầu bình_thường lúc sau lỗi màn_hình có hiện_tượng sọc_nhảy màn_hình rồi màn_hình tự sáng trong khi ko có thông_báo hay cài cái gì khởi_động lại máy reset lại máy vẫn v_ko thay_đổi gì mạng thì chậm fb chậm cực_kì trong khi vào máy khác thì vô ào_ào đưoc cái ngoại_hình đẹp trước sài con xiaomi redmi 8 thấy con này mới ra đẹp nên đổi ai dè_đổi xong hối_hận quá hic buồn,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tạm được vì máy cũng thỉnh_thoảnh bị giật lên hơi kém phải nâng_cấp hơn về vân tay_trong màn_hình vẫn bắt_hơi kém không được như mong_đợi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quá tệ_máy gì mà 3 tr đâu phải nhỏ mà mua máy về chạy không nổi hay đứng màn_hình xem youtube cũng không chạy nổi_tệ quá tệ ra nâng_cấp máy khác thì đòi lại tay phon hàng tặng chứ đâu phải kèm theo máy mà cũng thu lại,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
máy nokia 2 3 này rất tuyệt_vời trong tâm_giá bắt sóng khoe pin trâu câu_hình tuy thấp những sai rất ok,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
cấu_hình ko_mượt đúng_mức giá chơi liên_quân cũng bị giật sử_dụng ko thoait mái nhận_diện vân tay quá chậm nhận_diện khuôn_mặt cũng rất chậm phải đặt ngay mặt thiếu ánh_sáng không nhận_diện,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pin mau hết nóng_máy khi chạy wifi 3 g càng nóng_van không thực_nhảy nhieu nuc không đc,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cảm_nhận sau 4 tháng sử_dụng thiết_kế bình_thường camera_lồi khó_chịu dễ trầy_màng hình tạm ổn không đẹp như màng amolet hiệu_năng tốt với tác_vụ cơ_bản chơi liên_quân bật được maxsetting nhưng rất nóng phải hạ xuống trung_bình thì mới chơi được pin trâu sạc nhanh theo máy hơi nóng có_khi lên tới 46 độ nên mình mua sạc thường xài nói_chung trong tầm giá này không nên chọn con này chẳng khác_nào lò_sưởi chuẩn_bị đổi máy mới nên không nói gì thêm lần đầu cũng như lần cuối,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
mua đc 1 tuần sài ok mượt_pin trâu có cái ch play nó hay mất kết_nối còn lại mọi thứ ok,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lần đầu_tiên mua cái máy mà tui cảm_thấy ưng đến vậy tuyệt_vời trong tầm giá chả có cái gì để mà chê_game cả ngày ko cho nghỉ vẩn ok,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
chơi game ok pin trâu cái j cug tốt camera thì tầm gja này thì cug tạm đc chụp hình k đẹp chơi game chọn mấy này là ok sd khôg nog máy mới mua đc hơn tuần sai ok làm,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
máy bắt_wifi rất chậm thường_xuyên treo màn_hình phải khởi_động lại mới dùng được đt mới gần 2 tháng mà cùi bắp quá,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dùng chán luôn mới lấy chưa được tuần đã lỗi mở khóa khuân mặt sạc thì vào chậm pin thì hết nhanh,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin tuột nhanh tuy thiết_kế đẹp nhưng hơi dày nặng cầm lâu mỏi_tay vô_cùng bỏ_túi k đc_tiện,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy xài rất ok chụp hình cũng đẹp máy cầm thấy mỏng chơi game thì cũng tạm được thấy trong tầm giá 8 tr_k đáng xíu nào dòng này hay bị lỗi_bluetooh khi nghe nhạc ae nào mua máy thì nên nhớ test bluetooth trước khi lấy dòng này lỗi bluetooth khi nghe nhạc nó cứ dựt dựt test 5 đến 10 p sẽ có lỗi,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
cảm_biến màn_hình quá tệ_thua cả điện_thoại rẻ hơn mức giá cảm_ứng thường_xuyên tự nhảy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
em đã dành hết mùa lúa vừa_rồi mới mua được iphone 11 pro max giờ đến cuối năm phải nhịn ăn có mối từ iphone ma đêm nào cũng mơ thấy ác_mộng đúng là thứ rửa_tiền của các đại_gia người mỹ đang hút máu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy xài tốt và đáp_ứng đủ nhu_cầu cơ_bản màn_hình to_pin trâu hdh_nượt mà bộ_nhớ va_ram đủ dùng cho những yêu_cầu cơ_bản lướt wed xem phim online chat mang xa_hoi cảm_ơn samsung,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
chụp ảnh rất ưng_loa cũng ok còn một_số điểm không ok là cảm_ứng dù mới mua nhưng cảm_ứng không được nhạy hay nhảy_linh tinh_coppy trên link cũng không được như những điện_thoại khác mạng rất kém dù tốc_độ cao nhưng vào fb zalo xem hình chỉ thấy quay pin_hao nhanh dù mới sạc đầy nhưng lướt vài cái là đã tụt kể_cả không dùng gì nhưng để qua đêm cũng thấy tụt còn 98 trong khi con moto vào zalo fb xem hết bộ phim và để qua đêm vẫn 100,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xài rất okey_sạc rất nhanh_pin cũng không đến nổi nào tệ như mấy bạn đánh_giá so_sánh pin 4000 mah với 5000 mah sao công_bằng,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua cho vợ tầm 1 tuần mà cảm_ứng k nhạy_máy đơ gọi điện thì nói_chuyện tầm 1 phut còn về sau thì bên kia nói k nghe gì đã thử gọi nhiều người đều vậy để lên đổi lại,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sau khi em dùng đc 3 tháng thì em có bảo_hành bảo_hành về xong thì mất luôn vân tay messenger thì không còn vừa call_video vừa ra nhắn_tin được nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy sử_dụng 2 tháng toàn_bộ ok hết chỉ làm pin mau_tục thôi_vân tay nhạy_máy cấu_hình mạnh chơi game không lag 5 sao sao,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
chơi game bị nhảy cảm_ứng 1 ngón di_chuyển 1 ngón ra kill khi lướt ngón ra kill thì ngón di_chuyển bị mất,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua 3 ngày tại đmx nhưng xem youtube hình_ảnh nhợt nhạt ko được sắc_nét kể_cả fb cũng vậy cứ bị nhờ nhờ camera trước chụp ảnh nhạt lắm ko bằng con huawei6yll tôi mua hơn 3 nămđang dùng hình_ảnh xuất_sắc_đẹp hơn camera chụp còn tươi hơn,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
